name,group,prep_col,description,val_accuracy,val_f1_macro,val_f1_fox,val_f1_nbc,val_prec_mac,val_rec_mac,elapsed_s
G2_CNG_LR_c46_mf1000_lower,G2_CNG_feature_count,headline_lowercase,"char_wb (4,6), mf=1000, LR C=1",0.7600496663045165,0.7321625206426414,0.8185871861065478,0.645737855178735,0.7436546196898489,0.7258571777239193,17.453
G2_MNB_w12_mf2000_a0.1,G2_MNB_feature_count,headline_lowercase,"MNB alpha=0.1, word (1,2), mf=2000, norm=None",0.7376998292720782,0.729083972033473,0.7773972602739726,0.6807706837929732,0.7277216154555604,0.7438227966469209,14.145
G2_SVM_w12_mf1000_C1,G2_SVM_feature_count,headline_lowercase,"LinearSVC, word (1,2), mf=1000, C=1",0.7580319726835325,0.7272868124304186,0.8188543320810256,0.6357192927798115,0.7429370159938391,0.7198650692376767,2.884
G1_LR_w11_mf1000,G1_LR_feature_count,headline_lowercase,"word unigrams, mf=1000, C=1",0.7549278286512494,0.723134775366507,0.8169558329147185,0.6293137178182956,0.7396717041393527,0.715611560092632,4.922
STYLO_HGB_iter300,G5_stylometric,headline_minimal,"15 stylometric features, HistGBM max_iter=300",0.7379585079414351,0.7203673542936087,0.7905033709724117,0.6502313376148056,0.7183878603215352,0.7229734121722431,9.439
G3_LR_w12_mf5000_C0.1,G3_LR_regularization,headline_lowercase,"word (1,2), mf=5000, C=0.1",0.7630503388690568,0.7177026521329639,0.8308465061308908,0.6045587981350371,0.7665091631706779,0.7063219425494915,13.62
STYLO_HGB_iter100,G5_stylometric,headline_minimal,"15 stylometric features, HistGBM max_iter=100",0.7356821356510942,0.7170181977081085,0.7896925040135019,0.644343891402715,0.71556735634729,0.718768342305341,6.752
G2_MNB_w12_mf1000_a0.1,G2_MNB_feature_count,headline_lowercase,"MNB alpha=0.1, word (1,2), mf=1000, norm=None",0.7246106886026178,0.7129859390785003,0.7707480942331711,0.6552237839238293,0.7104198895131176,0.7230217821524197,11.446
G1_SVM_w12_mf5000_C0.01,G1_SVM_regularization,headline_lowercase,"LinearSVC, word (1,2), mf=5000, C=0.01",0.7605670236432304,0.7121250352383269,0.8302149827573556,0.5940350877192982,0.7670838085988441,0.7008982852772729,10.983
G3_SVM_w22_mf5000_C1,G3_SVM_ngrams,headline_lowercase,"LinearSVC, word (2, 2), mf=5000, C=1",0.7509959128770242,0.7045463565675907,0.821694513392361,0.5873981997428204,0.7481975343899336,0.6945697351667357,2.364
STYLO_RF_n100,G5_stylometric,headline_minimal,"15 stylometric features, RandomForest n=100",0.7258006104816597,0.7038978560574253,0.7844301635076874,0.6233655486071632,0.7041111054143512,0.7036897459384116,5.771
STYLO_RF_n500,G5_stylometric,headline_minimal,"15 stylometric features, RandomForest n=500",0.7250763102074603,0.703169791783104,0.7838079739625712,0.6225316096036368,0.7033441834151669,0.7029988798676796,13.3
G2_SVM_w12_mf500_C1,G2_SVM_feature_count,headline_lowercase,"LinearSVC, word (1,2), mf=500, C=1",0.7404418231672616,0.7026358547088769,0.8086648106479539,0.5966068987697998,0.7246756254804883,0.6948268306201101,2.752
STYLO_RF_n300,G5_stylometric,headline_minimal,"15 stylometric features, RandomForest n=300",0.7241450669977754,0.7021100695279606,0.7831286097779224,0.6210915292779988,0.70232146376743,0.7019037987620333,10.085
G1_LR_w11_mf500,G1_LR_feature_count,headline_lowercase,"word unigrams, mf=500, C=1",0.7388380154172487,0.7009626049987496,0.8073870573870574,0.5945381526104417,0.7225770785026358,0.6932927469006831,5.326
G2_LR_w22_mf5000,G2_LR_ngrams,headline_lowercase,"word (2, 2)-grams, mf=5000, C=1",0.7487712763205546,0.6967296532704785,0.8223587942639743,0.5711005122769829,0.7518340785371048,0.6869970959994423,8.212
G2_MNB_w12_mf500_a0.1,G2_MNB_feature_count,headline_lowercase,"MNB alpha=0.1, word (1,2), mf=500, norm=None",0.7100212116508873,0.6936986121634325,0.7644067084191501,0.622990515907715,0.6911599319435228,0.6986568079222544,11.298
G3_LR_w12_mf5000_C0.05,G3_LR_regularization,headline_lowercase,"word (1,2), mf=5000, C=0.05",0.7393553727559625,0.6726954096375366,0.8204049622130329,0.5249858570620404,0.7564811366305308,0.6660415470410531,11.252
G1_LR_w11_mf100,G1_LR_feature_count,headline_lowercase,"word unigrams, mf=100, C=1",0.7055719385379482,0.6477718006340549,0.7904562023638573,0.5050873989042526,0.6871984746882634,0.643064368524365,4.414
STYLO_SVM_C1.0,G5_stylometric,headline_minimal,"15 stylometric features, LinearSVC C=1.0",0.6689430389570076,0.6293693228798287,0.7504776759602262,0.5082609697994314,0.6373326540263184,0.6263828755579006,4.295
STYLO_SVM_C0.1,G5_stylometric,headline_minimal,"15 stylometric features, LinearSVC C=0.1",0.6689430389570076,0.6293693228798287,0.7504776759602262,0.5082609697994314,0.6373326540263184,0.6263828755579006,4.086
STYLO_SVM_C5.0,G5_stylometric,headline_minimal,"15 stylometric features, LinearSVC C=5.0",0.6689430389570076,0.6293693228798287,0.7504776759602262,0.5082609697994314,0.6373326540263184,0.6263828755579006,4.491
STYLO_LR_C1.0,G5_stylometric,headline_minimal,"15 stylometric features, LR C=1.0",0.6662010450618242,0.6272399015495684,0.7477519743529596,0.5067278287461774,0.6343867084662396,0.6244353255251157,4.227
STYLO_LR_C10.0,G5_stylometric,headline_minimal,"15 stylometric features, LR C=10.0",0.6660458378602101,0.6271361950767806,0.7475853439174129,0.5066870462361482,0.6342264621524689,0.6243432978264416,4.043
STYLO_LR_C5.0,G5_stylometric,headline_minimal,"15 stylometric features, LR C=5.0",0.6660458378602101,0.6271361950767806,0.7475853439174129,0.5066870462361482,0.6342264621524689,0.6243432978264416,4.3
STYLO_LR_C0.1,G5_stylometric,headline_minimal,"15 stylometric features, LR C=0.1",0.6659941021263387,0.6270366649057602,0.747575852361589,0.5064974774499312,0.6341538453863969,0.624242244067713,4.335
G3_LR_w12_mf5000_C0.01,G3_LR_regularization,headline_lowercase,"word (1,2), mf=5000, C=0.01",0.6692017176263645,0.49271056659299134,0.7919297103807355,0.19349142280524723,0.7679703355060459,0.5499751982580154,10.701
